DATE,AUTHOR,TWEET
2016-11-08 00:30:51,Butt_Hurt_Dems,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:51,crystal20562765,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:51,DennisKulpa,"RT @marilynkj: Hi my names #HillaryClinton and I support ISIS '

#HillarysEmails #wikileaks #Election2016 

#MAGA3X #TrumpsArmy' "
2016-11-08 00:30:51,libertarian_now,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:51,ladymacrae265,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:51,ActionTime,RT @ActionTime: BREAKING News:Black Voters Sue North Carolina Over Last-Minute purges &amp; WIN #VoteBlue #HillYes #Hillary2016 #HFA #RT https:'
2016-11-08 00:30:51,elburgoyne,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:30:51,debralous,RT @danpfeiffer: Dems: we should all hope that we act with the same courage as the #NeverTrump Republicans if faced with a choice between c'
2016-11-08 00:30:51,kenzieeenicole,"RT @strictlyyydom: Tomorrow, @HillaryClinton will be elected President of the United States '"
2016-11-08 00:30:51,guntisanne,RT @RealAlexJones: Bombshell: Hillary Clinton's Satanic Network Exposed - https://t.co/Oe6wuRK0vS #Hillary2016 #SpiritCooking
2016-11-08 00:30:51,online_poppers,RT @DBloom451: .@HillaryClinton has some #ElectionFinalThoughts'Poor #CrookedHillary knows she's LOSING' You can see it in her fac' 
2016-11-08 00:30:51,MeaghanBoeing,"RT @HillaryforMN: Minnesotans vote. It's what we do.

Polls are open right now. Get it done ' https://t.co/XX5IKKUAC7

#ImWithHer' "
2016-11-08 00:30:51,TobyMackk,"#ImVotingBecause believe @HillaryClinton is the best choice and however I don't agree with everything she say, but 99.99% things I do agree"
2016-11-08 00:30:51,CyLyBu,"@cny_4_trump Do NYers KNOW that JFK, Jr was going to run for the NY Senate seat that crooked @HillaryClinton wanted AND got? #ClintonLegacy"
2016-11-08 00:30:51,Partywhatparty,"RT @bfraser747: ' #ElectionFinalThoughts 

Gen.Flynn calls for #Hillary to dropout ""She Should Not Be Running for President""' "
2016-11-08 00:30:51,Jonnyboy_6969,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:30:51,Endoraknows,RT @davidpsdem: Never forget what the @GOP stands for ' #VOTEHILLARY #VoteBlue @HillaryClinton @FlipItDem https://t.co/pn15utkT43
2016-11-08 00:30:51,majormattmasno,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:51,SchultheisKathy,@carlyhoilman @HillaryClinton @CR After the election is over you will not hear from her again. Unless of course u r in her inner circle.
2016-11-08 00:30:51,TRUMP_PREZ,"RT @vivelafra: COLLUSION: For a year @CNN has lied to us, insulted our values &amp; cheated w/ #Hillary. Tomorrow we teach them a less' "
2016-11-08 00:30:51,iefap1940,"RT @ColMorrisDavis: They're voting for their vision of America ... are you?

@HillaryClinton 
@LuAnnBennett https://t.co/1eYLlqipk0"
2016-11-08 00:30:51,7bugglettes,"RT @Honey17011: #ImWithHer because when the chips are down, she's there ready and able to help. She never ever quits. #NeverTrump' "
2016-11-08 00:30:51,Hotpage_News,#BREAKING #PODESTAEMAILS 34 : #WikiLeaks releases ELECTION EVE batch of emails from #Clinton campaign chair  https://t.co/gOYvom2Yus
2016-11-08 00:30:51,billreyno,"RT @MarcVeasey: Tomorrow is the big day. I'm counting on you to help me, @HillaryClinton, @VictoriaNeave &amp; @VoteTerryMeza over the finish l'"
2016-11-08 00:30:51,HotpageNews,#BREAKING #PODESTAEMAILS 34 : #WikiLeaks releases ELECTION EVE batch of emails from #Clinton campaign chair  https://t.co/BM4Zj6QTOF
2016-11-08 00:30:51,TheBrosefski,@HillaryClinton condensed : you cheated. You lied. Got caught. Bribed people. Got let off. Wikileaks happened. And now YOUR STRUGGLE
2016-11-08 00:30:51,CCB317,"RT @BernieSanders: ""The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competiti' "
2016-11-08 00:30:51,HotpageDaily,#BREAKING #PODESTAEMAILS 34 : #WikiLeaks releases ELECTION EVE batch of emails from #Clinton campaign chair  https://t.co/78IpXuwjtW
2016-11-08 00:30:51,Cult_Of_Freedom,@realDonaldTrump #Trump will destroy stocks &amp; your 401(k) https://t.co/cIuLdwt0Oa #NeverTrump
2016-11-08 00:30:51,brian_vanvreede,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:51,pameliakaufman2,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:51,bend_time,RT @terileemcclain: Women you better take your uterus to the polls tomorrow!!! @HillaryClinton
2016-11-08 00:30:51,Ninaclark2971Ba,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:30:51,iwo2m2i,#HillaryClinton is just pure evil! She is a murdering CRAZY person yet ppl refuse to see it! https://t.co/YP4xQVPeCJ
2016-11-08 00:30:51,JarOfFIies,@HillaryClinton HOT SAUCE! yip yip!
2016-11-08 00:30:51,patakin,"@Dath89 @HillaryClinton Listen sir, u can say that  as many times as u want. I still need to see some ID. Plus u have a strange accent.'"
2016-11-08 00:30:51,fuhriman_nikia,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:52,funder,RT @funder: Breaking: Senate Ethics Complaint Submitted Against Sen. Burr For Clinton Death Threat; Copy Below From' 
2016-11-08 00:30:52,poppalinos,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:30:51,KGSProperties,@Terrence_CFP @megynkelly @HillaryClinton No. I like her.
2016-11-08 00:30:52,ozell_petrell,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:52,EricBuckmeyre,"RT @LetsGoHillary: #ImVotingBecause Donald #Trump Is #Unfit To Hold The #Nuclear Codes
#SystemIsRigged #VoteYourConscience
#ImWithHer' "
2016-11-08 00:30:52,DabyBaby,"RT @BretBaier: .@foxnewspoll among likely Independent voters: @HillaryClinton 36%, @realDonaldTrump 42% #SpecialReport https://t.co/7Bmtd5O'"
2016-11-08 00:30:52,lafferty_alan,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:30:52,Mauro_mde,RT @fast98dodge: Let's get to work everyone! #PodestaEmails34 #Wikileaks https://t.co/cQzbSLxvpS
2016-11-08 00:30:52,hoff_jetphoto,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:30:52,TheJohnigan,I voted for @HillaryClinton for all the #Dorothys in America. #GetEmHill | #HillaryForPresident  https://t.co/EcXRRRZKzT
2016-11-08 00:30:52,e_nelsy,"RT @Vote4HRC: ""Them come in different colors?""
#UniteBlue #p2 #ctl #ImWithHer #TNTweeters https://t.co/gmOtwIV7CU"
2016-11-08 00:30:52,karrsarah,RT @BretBaier: New @foxnewspoll: Who has temperament serve as President? 60% say @HillaryClinton does and 37% say @realDonaldTrump' 
2016-11-08 00:30:52,a3auntie,"RT @SandraTXAS: Are you better off now than 8 years ago? If not, vote #TRUMP

#ElectionFinalThoughts
#Hillary #ImWithHer not!
#MAGA https:/'"
2016-11-08 00:30:52,tishalozano,RT @baccarati: All Lit Up Blue' #philadelphia #election2016  #imwithher @ Pennsylvania Convention Center -' https://t.co/fUyRPsv4Dn
2016-11-08 00:30:52,Timothy_E_Peck,"Remember when @HillaryClinton proudly said ""it's called preparation"" during the debate. We used to call that cheati' https://t.co/RRgFjA4xhB"
2016-11-08 00:30:53,TimothErugo,RT @DrKaycee952015: @HillaryClinton D world shld pressure Islamic Xtremist Buhari to obey court &amp; release #NnamdiKanu &amp; free Biafrans frm I'
2016-11-08 00:30:53,JeffRodack,POLITICS MAKE ME WANNA PUKE! https://t.co/JPbV6V1iy8 via @JeffRodack #Clinton #Trump
2016-11-08 00:30:53,AndreFrato,"RT @true_pundit: WIKILEAKS: Campaign Manager Says 'Clinton Had Little Consideration For Ethics' #Hillary #TruePundit

https://t.co/L0C2Edsi'"
2016-11-08 00:30:53,soldadocolonia1,"@KathyShelton_ @erz1871 #PIDE #Flechas didn't help to track down the rapist. Just kidding, #Crooked #Hillary is a piece of shit."
2016-11-08 00:30:52,imaustinbye,' GET OUT AND VOTE NOV. 9TH ' #GoVote #ImWithHer https://t.co/SnL0qtWBSc
2016-11-08 00:30:53,GuidingJiminy,"Let's go! Get out and vote for Hillary!  @HillaryClinton #imwithher2016 Vote for Catherine, Too! @CatherineForNV https://t.co/hBNTxxKYGP"
2016-11-08 00:30:53,lynnanimalover,"@HillaryClinton Prayers for your success from Canada  We are pulling for you. Go change the world.  Toronto, Ontario Canada"
2016-11-08 00:30:53,mamajann57,RT @donnabrazile: What's in your menu? #EarlyVoting #AllSoulsToThePolls #StayWokeAndVote #ImWithHer #StrongerTogether #ForwardTogether #IWi'
2016-11-08 00:30:53,DeepBlueEuro,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:53,cm67cooper_m,RT @NHLRumors123: Who are you voting for? Please RT to get a large sample size! #PodestaEmails33 #ImWithHer #DNCLeaks2 #MAGA  #ElectionFina'
2016-11-08 00:30:53,Gumball55668882,RT @immigrant4trump: A Vote For Hillary Is a Vote For Corruption! #Nevada #Florida #NC #Colorado #Maga #Michigan #PA @James_Wood78 https://'
2016-11-08 00:30:53,JackDavisAZ,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:53,ljddesigns,RT @NHLRumors123: Who are you voting for? Please RT to get a large sample size! #PodestaEmails33 #ImWithHer #DNCLeaks2 #MAGA  #ElectionFina'
2016-11-08 00:30:53,flexi215,RT @USAforTrump2016: BREAKING!!!! NEW #PodestaEmails34 just released!!!!!! START DIGGING!!! https://t.co/cBWHj0TB73
2016-11-08 00:30:53,eyesimplypaint,"Be Nasty
11/7/16
#imwithher' #hillaryclinton #benasty 
#hope #courage #election2016' https://t.co/TRHySQM932"
2016-11-08 00:30:53,richfield65,RT @TrumpSuperPAC: Ambassador #ChrisStevens wanted to leave Benghazi cuz of the danger!! #Hillary was worried about appearances!' 
2016-11-08 00:30:53,OfficerMemorial,"RT @Disciple4Lif: My final Plea to Voters
#BlackTwitter
#BLM
#BlackLivesMAtter
#ImWithHer
#Jesus
#Bible
#Church
#N7Day
https://t.co/AFTM9Iz'"
2016-11-08 00:30:54,Libby984,RT @RiggedDebate: Breaking: Jay Z punches underage girl in the face for taking his picture backstage at @HillaryClinton rally.' 
2016-11-08 00:30:54,collie_3,RT @realPresDonald: RETWEET IF YOU'RE VOTING FOR #TrumpPence16 #electionfinalthoughts #PodestaEmails33 #imwithher DNC CNN #election2016' 
2016-11-08 00:30:54,JadedByPolitics,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:54,LumpyNewsCom,RT @DeplorableBride: What happens when you #die to your estate ? under #Hillary 60% of your #life time accumulations going to the' 
2016-11-08 00:30:54,BossyCowgurl84,@TommyOC24 #WeThePeople  count on @wikileaks 4 exposing just how corrupt many of those @TheDemocrats @HillaryClinton @johnpodesta R.
2016-11-08 00:30:54,SereRenasArmy,And the BOOOOOOSS! https://t.co/IvytcsKId9
2016-11-08 00:30:54,sunnyherring1,"#Wikileaks NYPD Arrests4 #ClintonPedophilia #Children SexSlavery 
BOTH HC&amp;BC
#HillaryClinton's Chief #Podesta Part' https://t.co/Nmmw300YNW"
2016-11-08 00:30:54,trumporbust1,2016 -- the year media died. Elect @realDonaldTrump. Jail @HillaryClinton.
2016-11-08 00:30:55,SwineWednesdays,"RT @JetSettersFlyIn: @desiderioDC Springsteen '
""Streets of Philadelphia"" Yes!
Hillary Obama POTUS FLOTUS Michelle Obama. What a Night!' "
2016-11-08 00:30:55,stopher4cadobo,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:55,richgeana,RT @6abc: Hey Philly! Are you at @HillaryClinton's rally at Independence Mall? Share your pictures with #6abcAction https://t.co/eDoSFLJSyz
2016-11-08 00:30:55,ana_peluca,RT @LaurenJauregui: Freakin out about Election Day lol make sure you all go out and VOTEEEEE TOMORROW!! #imwithHER
2016-11-08 00:30:55,Thunderclap,RT @zachhaller: #ImVotingBecause the idea of a @HillaryClinton scares me far more than any fear of W ever did https://t.co/2zML4cRWMp
2016-11-08 00:30:55,SSGThornton,@realDonaldTrump one word...BULLSHIT!! #loser #youreadouche #NeverTrump
2016-11-08 00:30:55,yuonneandrebre3,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:55,RyBond007,"RT @zachhaller: #ImVotingBecause I oppose virtually everything @HillaryClinton stands for &amp;

all Americans must unite to defeat her https:/'"
2016-11-08 00:30:55,JulieYankee,"@zachhaller @HillaryClinton @danmericaCNN @ShimonPro 
Clinton holdings sent to Switzerland, 1.8 B sent to Qatar. Do they know they're losing"
2016-11-08 00:30:55,MiaEvan30311368,RT @USAforTrump2016: BREAKING!!!! NEW #PodestaEmails34 just released!!!!!! START DIGGING!!! https://t.co/cBWHj0TB73
2016-11-08 00:30:55,AlexMacDonaldjr,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:55,Today_June_says,RT @UniteWomenOrg: #KnowYourCandidates! @HillaryClinton will 'make significant investments in clean energy. Our children's health &amp; fu' 
2016-11-08 00:30:56,realestrickyro,Election eve gift from @wikileaks! #Podestaemails34 #MAGA #Election2016 https://t.co/4Nbfjqp3H6
2016-11-08 00:30:56,dbhellmd,"RT @Greg_Palast: It's begun'a taco truck on every corner'IN #DAYTON, #OHIO! And we know who's responsible: see the #Hillary signs?' "
2016-11-08 00:30:55,harrisparnell,The light within me salutes the light within you. ' #ImWithHer https://t.co/6gFQjUehc1
2016-11-08 00:30:56,VyverbergLion,"RT @trumpUni: Thanks for following, retweeting &amp; posting with us. We hope we made a difference. Pls vote for @HillaryClinton.  https://t.co'"
2016-11-08 00:30:56,roriIZfunny,RT @NBCBLK: NBA Champ @KingJames urges the crowd at a rally for @HillaryClinton in Cleveland to get out and vote. https://t.co/zOQ4JUaivc
2016-11-08 00:30:56,Boca229,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:56,ActionTime,RT @ActionTime: Libertarian Vice Presidential Candidate William Weld Says FBI Director Comey's Action is Disgraceful #Hillary2016 https://t'
2016-11-08 00:30:56,SalParadise888,@RiggedDebate @DineshDSouza @HillaryClinton @CoryBooker @SenBookerOffice the true nature of the left. Good role models the left picks..SMH
2016-11-08 00:30:56,OldfieldKarey,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:56,NncyRuth,RT @HillarySpeeches: Vice President Biden Campaigns in Florida on Eve of Election @VP @HillaryClinton @HFA' https://t.co/zLdGKVYTuA https:/'
2016-11-08 00:30:56,TrendsPhilly,"RT @Trendsmap: Sentiment by State for Clinton and Trump (last 2 weeks), using our new Analytics tool #Election2016' "
2016-11-08 00:30:56,Riifeg,RT @iamkiian: if donald trump is elected into the oval office i'm moving to paris #ImWithHer
2016-11-08 00:30:56,FKetuckan,"RT @RealPreserve: CLEAN UP D.C.
#TrumpPence16 #MAGA3x #ImWithHer #WithHerFirst #WithHer2016 #ClintonKaine2016 #ClintonKaine' "
2016-11-08 00:30:56,StedgeDarcel,"RT @willyclicks: A Vote For Hillary is a Vote For World War 3! 

Are you 'with her' nuclear holocaust?

https://t.co/0M5FBW1y7j

#HillaryCl'"
2016-11-08 00:30:56,calvin42sx0,"RT @LetsGoHillary: #ImVotingBecause Donald #Trump Is #Unfit To Hold The #Nuclear Codes
#SystemIsRigged #VoteYourConscience
#ImWithHer' "
2016-11-08 00:30:56,WerthNear,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:56,AbbleGoss,RT @brenz1: #Trump LOVES FOR ALL OF US TO WIN !! TEAM AMERICA IS ON FIRE! #TrumpFavored #TrumpTrain #Trump2016 DEFEAT THE CROOK' 
2016-11-08 00:30:56,Rosenchild,"RT @politico: North Carolina: @HillaryClinton, @realDonaldTrump deadlocked at 44 percent https://t.co/NiRRl8CV5v | AP Photo https://t.co/ZQ'"
2016-11-08 00:30:56,SnakeIdol,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
2016-11-08 00:30:56,lshafran,Tomorrow #ImWithHer @HillaryClinton  https://t.co/HvbBpvdDrG
2016-11-08 00:30:57,fuckobama20,"@fbi @obama @vj44 @HillaryClinton @irs If hillary is above the law, we are too. We will never file again."
2016-11-08 00:30:57,imdvm,RT @RadioFreeTom: My closing argument against Trump. #NeverTrump | Tom Nichols: What Trump has already cost America https://t.co/vE8obA9acf
2016-11-08 00:30:56,IrvingGutierr18,RT @VanJones68: THIS IS THE BIGOTRY WE MUST DEFEAT -- TOMORROW. Please RT and share everywhere. @realDonaldTrump #ImWithHer' 
2016-11-08 00:30:57,robinmcgee19861,"RT @BillyBaldwin: Send a message tomorrow...
#ImWithHer https://t.co/srt87sAvRV"
2016-11-08 00:30:57,JulioRamasama,"RT @wikileaks: RELEASE: 8263 new emails from the DNC #DNCLeak2 #feelthebern #imwithher #demexit
https://t.co/ftwH5t57lj https://t.co/EljYHE'"
2016-11-08 00:30:57,BEARSFANnTEXAS,RT @wikileaks: RELEASE: The Podesta Emails Part 34 #PodestaEmails #PodestaEmails34 #HillaryClinton #imWithHer' 
